filename,class_name,center-x,center-y,normalised_width,normalised_height
20371517_web1_200131-RDA-New-coronavirus-has-now-infected-almost-10000-including-three-in-Canada-coronavirus_1.jpg,good,0.04041666666666666,0.370625,0.07916666666666666,0.23125
20371517_web1_200131-RDA-New-coronavirus-has-now-infected-almost-10000-including-three-in-Canada-coronavirus_1.jpg,good,0.33166666666666667,0.35375,0.045,0.0675
20371517_web1_200131-RDA-New-coronavirus-has-now-infected-almost-10000-including-three-in-Canada-coronavirus_1.jpg,good,0.26916666666666667,0.32375,0.051666666666666666,0.065
20371517_web1_200131-RDA-New-coronavirus-has-now-infected-almost-10000-including-three-in-Canada-coronavirus_1.jpg,good,0.09375,0.318125,0.0375,0.05375
20371517_web1_200131-RDA-New-coronavirus-has-now-infected-almost-10000-including-three-in-Canada-coronavirus_1.jpg,good,0.19833333333333333,0.314375,0.041666666666666664,0.05125
20371517_web1_200131-RDA-New-coronavirus-has-now-infected-almost-10000-including-three-in-Canada-coronavirus_1.jpg,good,0.15291666666666667,0.286875,0.020833333333333332,0.03875
20371517_web1_200131-RDA-New-coronavirus-has-now-infected-almost-10000-including-three-in-Canada-coronavirus_1.jpg,good,0.5129166666666667,0.281875,0.0275,0.04375
94751852-8e29-4629-9015-5c68635faef3_m.jpg,good,0.2648936170212766,0.4146153846153846,0.19787234042553192,0.32769230769230767
94751852-8e29-4629-9015-5c68635faef3_m.jpg,good,0.7425531914893617,0.46,0.2936170212765957,0.3415384615384615
article-5e450331d87b6.jpg,good,0.064375,0.7136194029850746,0.045,0.07462686567164178
article-5e450331d87b6.jpg,good,0.0515625,0.40298507462686567,0.021875,0.055970149253731345
article-5e450331d87b6.jpg,good,0.1353125,0.39132462686567165,0.033125,0.05503731343283582
article-5e450331d87b6.jpg,bad,0.0546875,0.5041977611940298,0.025625,0.0625
article-5e450331d87b6.jpg,bad,0.0234375,0.5298507462686567,0.021875,0.07276119402985075
article-5e450331d87b6.jpg,good,0.300625,0.2621268656716418,0.0575,0.08582089552238806
article-5e450331d87b6.jpg,good,0.375,0.2775186567164179,0.05125,0.07742537313432836
article-5e450331d87b6.jpg,good,0.488125,0.2994402985074627,0.0575,0.09514925373134328
article-5e450331d87b6.jpg,good,0.6434375,0.31343283582089554,0.046875,0.08208955223880597
article-5e450331d87b6.jpg,good,0.755,0.28824626865671643,0.05625,0.0914179104477612
article-5e450331d87b6.jpg,good,0.9746875,0.3829291044776119,0.035625,0.05317164179104478
article-5e450331d87b6.jpg,bad,0.9753125,0.5027985074626866,0.036875,0.07276119402985075
china-holiday-mask.jpg,good,0.18833333333333332,0.29634146341463413,0.05333333333333334,0.07560975609756097
china-holiday-mask.jpg,good,0.40291666666666665,0.2682926829268293,0.06583333333333333,0.1024390243902439
china-holiday-mask.jpg,good,0.5729166666666666,0.2652439024390244,0.05583333333333333,0.08658536585365853
china-holiday-mask.jpg,bad,0.7525,0.26707317073170733,0.05333333333333334,0.07317073170731707
china-holiday-mask.jpg,bad,0.9516666666666667,0.2896341463414634,0.051666666666666666,0.06951219512195123
china-holiday-mask.jpg,bad,0.9658333333333333,0.0871951219512195,0.03333333333333333,0.045121951219512194
china-holiday-mask.jpg,bad,0.6354166666666666,0.04207317073170732,0.0175,0.04024390243902439
china-holiday-mask.jpg,bad,0.5729166666666666,0.05426829268292683,0.014166666666666666,0.03048780487804878
china-holiday-mask.jpg,bad,0.8195833333333333,0.12560975609756098,0.0125,0.026829268292682926
china-holiday-mask.jpg,bad,0.745,0.12439024390243902,0.015,0.02195121951219512
china-holiday-mask.jpg,bad,0.7075,0.11646341463414635,0.015,0.023170731707317073
china-holiday-mask.jpg,good,0.4370833333333333,0.10121951219512196,0.0175,0.02926829268292683
china-holiday-mask.jpg,bad,0.36833333333333335,0.12012195121951219,0.015,0.020731707317073172
china-holiday-mask.jpg,bad,0.21416666666666667,0.1,0.016666666666666666,0.024390243902439025
china-holiday-mask.jpg,bad,0.15291666666666667,0.10304878048780487,0.019166666666666665,0.032926829268292684
china-holiday-mask.jpg,bad,0.06916666666666667,0.09573170731707317,0.013333333333333334,0.03048780487804878
china-holiday-mask.jpg,bad,0.013333333333333334,0.09268292682926829,0.02,0.026829268292682926
3FED259000000578-4472558-Dangerous_People_in_northern_China_were_seen_wearing_masks_and_c-a-2_1493888420858.jpg,good,0.15280665280665282,0.28738317757009346,0.10187110187110188,0.16043613707165108
3FED259000000578-4472558-Dangerous_People_in_northern_China_were_seen_wearing_masks_and_c-a-2_1493888420858.jpg,good,0.4183991683991684,0.4750778816199377,0.09251559251559252,0.14330218068535824
3FED259000000578-4472558-Dangerous_People_in_northern_China_were_seen_wearing_masks_and_c-a-2_1493888420858.jpg,good,0.6793139293139293,0.616822429906542,0.08835758835758836,0.14018691588785046
3FED259000000578-4472558-Dangerous_People_in_northern_China_were_seen_wearing_masks_and_c-a-2_1493888420858.jpg,good,0.8981288981288982,0.5996884735202492,0.0893970893970894,0.1308411214953271
3FED259000000578-4472558-Dangerous_People_in_northern_China_were_seen_wearing_masks_and_c-a-2_1493888420858.jpg,good,0.553014553014553,0.49065420560747663,0.09563409563409564,0.1277258566978193
200124-coronavirus-surgical-masks.jpg,good,0.49416666666666664,0.409375,0.09166666666666666,0.12875
Cotton-PM2-5-Black-mouth-Mask-anti-dust-mask-Activated-carbon-filter-Windproof-Mouth-muffle.jpg,good,0.6,0.544,0.402,0.456
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked.jpg,good,0.0703125,0.31747404844290655,0.08203125,0.12283737024221453
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked.jpg,good,0.37158203125,0.29930795847750863,0.0732421875,0.1314878892733564
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked.jpg,bad,0.43896484375,0.42301038062283736,0.0302734375,0.06055363321799308
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked.jpg,good,0.5068359375,0.3944636678200692,0.021484375,0.04152249134948097
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked.jpg,good,0.54931640625,0.39186851211072665,0.0205078125,0.04325259515570934
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked.jpg,good,0.64404296875,0.314878892733564,0.0966796875,0.1695501730103806
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked.jpg,good,0.9013671875,0.23961937716262977,0.125,0.20242214532871972
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked.jpg,good,0.56884765625,0.45674740484429066,0.0185546875,0.03806228373702422
10fea_8011463765e2aa28b386cf.jpg,good,0.287,0.4716666666666667,0.242,0.5066666666666667
10fea_8011463765e2aa28b386cf.jpg,bad,0.7605,0.19416666666666665,0.107,0.185
20180424112615601.jpg,none,0.12267441860465116,0.5041322314049587,0.23372093023255813,0.43388429752066116
20180424112615601.jpg,good,0.4924418604651163,0.371900826446281,0.2593023255813954,0.49586776859504134
20180424112615601.jpg,bad,0.786046511627907,0.8987603305785123,0.13953488372093023,0.2024793388429752
TASS38012699.jpg,good,0.45441176470588235,0.24640522875816995,0.061764705882352944,0.11372549019607843
TASS38012699.jpg,bad,0.11139705882352942,0.47124183006535947,0.04338235294117647,0.06666666666666667
TASS38012699.jpg,bad,0.6139705882352942,0.7627450980392156,0.06764705882352941,0.134640522875817
TASS38012699.jpg,bad,0.9775735294117647,0.6124183006535948,0.04485294117647059,0.10326797385620914
TASS38012699.jpg,bad,0.5617647058823529,0.4143790849673203,0.023529411764705882,0.07058823529411765
2020012921402900_1.jpg,good,0.4958079268292683,0.2508896797153025,0.11509146341463415,0.20759193357058126
2020012921402900_1.jpg,good,0.5914634146341463,0.2734282325029656,0.07317073170731707,0.1055753262158956
2020012921402900_1.jpg,good,0.7816310975609756,0.17022538552787664,0.06326219512195122,0.09608540925266904
2020012921402900_1.jpg,good,0.11661585365853659,0.18149466192170818,0.07926829268292683,0.10438908659549229
2020012921402900_1.jpg,good,0.22865853658536586,0.22182680901542112,0.07621951219512195,0.0830367734282325
2089-1393-2.49806339.jpg,good,0.6067496409765438,0.47559224694903085,0.17376735280038297,0.28212491026561376
2089-1393-2.49806339.jpg,good,0.430828147438966,0.3621679827709978,0.14552417424605074,0.28212491026561376
5e2939009978e24471b03796.jpg,good,0.0671875,0.39140625,0.0984375,0.1671875
5e2939009978e24471b03796.jpg,good,0.325,0.2578125,0.0375,0.071875
5e2939009978e24471b03796.jpg,good,0.41796875,0.28671875,0.0296875,0.0765625
5e2939009978e24471b03796.jpg,good,0.630859375,0.2609375,0.03828125,0.075
5e2939009978e24471b03796.jpg,good,0.690234375,0.17578125,0.04140625,0.0921875
5e2939009978e24471b03796.jpg,good,0.89375,0.2640625,0.078125,0.2
5e2939009978e24471b03796.jpg,good,0.7125,0.46640625,0.040625,0.0859375
5e2939009978e24471b03796.jpg,bad,0.8265625,0.28671875,0.053125,0.0921875
5e2939009978e24471b03796.jpg,bad,0.381640625,0.21796875,0.02265625,0.0546875
5e2939009978e24471b03796.jpg,good,0.29140625,0.21484375,0.01875,0.0640625
5e2939009978e24471b03796.jpg,bad,0.203515625,0.1921875,0.03515625,0.09375
5e2939009978e24471b03796.jpg,good,0.55078125,0.1765625,0.0359375,0.06875
1196686205.jpg.14.jpg,good,0.37666666666666665,0.426875,0.028333333333333332,0.06625
1196686205.jpg.14.jpg,good,0.49541666666666667,0.316875,0.0325,0.07625
1196686205.jpg.14.jpg,good,0.6225,0.491875,0.03333333333333333,0.07125
China_teens.0.jpg,good,0.5025,0.46875,0.08,0.12
China_teens.0.jpg,bad,0.41,0.45625,0.085,0.1
5949e78f384b4.jpg,good,0.21533203125,0.19054054054054054,0.0908203125,0.0945945945945946
5949e78f384b4.jpg,good,0.41357421875,0.20810810810810812,0.0595703125,0.0918918918918919
5949e78f384b4.jpg,good,0.62451171875,0.17635135135135135,0.0595703125,0.12297297297297298
5949e78f384b4.jpg,none,0.8720703125,0.16418918918918918,0.08203125,0.11756756756756757
China-coronavirus-AP-1024x576.jpg,good,0.19482421875,0.4496527777777778,0.0791015625,0.14583333333333334
China-coronavirus-AP-1024x576.jpg,bad,0.39111328125,0.6145833333333334,0.1416015625,0.2951388888888889
China-coronavirus-AP-1024x576.jpg,good,0.09130859375,0.3420138888888889,0.0615234375,0.11805555555555555
China-coronavirus-AP-1024x576.jpg,none,0.16552734375,0.1796875,0.0458984375,0.10243055555555555
China-coronavirus-AP-1024x576.jpg,bad,0.22119140625,0.3307291666666667,0.0537109375,0.0920138888888889
China-coronavirus-AP-1024x576.jpg,good,0.28173828125,0.2621527777777778,0.0517578125,0.0798611111111111
China-coronavirus-AP-1024x576.jpg,good,0.34912109375,0.23958333333333334,0.0615234375,0.08680555555555555
China-coronavirus-AP-1024x576.jpg,good,0.4267578125,0.2873263888888889,0.048828125,0.08159722222222222
China-coronavirus-AP-1024x576.jpg,good,0.47265625,0.3576388888888889,0.05859375,0.1076388888888889
China-coronavirus-AP-1024x576.jpg,good,0.54638671875,0.3689236111111111,0.0673828125,0.08506944444444445
China-coronavirus-AP-1024x576.jpg,bad,0.46337890625,0.17274305555555555,0.0361328125,0.07118055555555555
China-coronavirus-AP-1024x576.jpg,good,0.38037109375,0.09809027777777778,0.0224609375,0.043402777777777776
China-coronavirus-AP-1024x576.jpg,good,0.4658203125,0.08072916666666667,0.0234375,0.043402777777777776
China-coronavirus-AP-1024x576.jpg,good,0.67578125,0.4574652777777778,0.091796875,0.1545138888888889
China-coronavirus-AP-1024x576.jpg,good,0.13037109375,0.203125,0.0361328125,0.08333333333333333
China-coronavirus-AP-1024x576.jpg,good,0.265625,0.1831597222222222,0.044921875,0.06770833333333333
China-coronavirus-AP-1024x576.jpg,good,0.576171875,0.057291666666666664,0.015625,0.03125
China-coronavirus-AP-1024x576.jpg,good,0.7978515625,0.9045138888888888,0.068359375,0.1909722222222222
China-coronavirus-AP-1024x576.jpg,good,0.84033203125,0.5425347222222222,0.0869140625,0.171875
China-coronavirus-AP-1024x576.jpg,good,0.82568359375,0.2873263888888889,0.0673828125,0.10243055555555555
China-coronavirus-AP-1024x576.jpg,good,0.8173828125,0.4262152777777778,0.037109375,0.0920138888888889
China-coronavirus-AP-1024x576.jpg,good,0.77783203125,0.21006944444444445,0.0439453125,0.10069444444444445
China-coronavirus-AP-1024x576.jpg,good,0.86962890625,0.17447916666666666,0.0341796875,0.06770833333333333
ckeditor-5e4507e23b957.jpg,good,0.48535871156661786,0.13232421875,0.10395314787701318,0.0888671875
remote.jpeg,good,0.21141304347826087,0.2210144927536232,0.035869565217391305,0.05652173913043478
remote.jpeg,good,0.39891304347826084,0.18695652173913044,0.03695652173913044,0.05507246376811594
remote.jpeg,good,0.6,0.25507246376811593,0.034782608695652174,0.057971014492753624
remote.jpeg,good,0.7456521739130435,0.24855072463768116,0.03260869565217391,0.07101449275362319
cabd7dacf720acc8f901b6f2703b969a_w.jpg,good,0.06875,0.3645955451348183,0.04375,0.06565064478311841
cabd7dacf720acc8f901b6f2703b969a_w.jpg,good,0.134765625,0.34056271981242675,0.04921875,0.09026963657678781
cabd7dacf720acc8f901b6f2703b969a_w.jpg,good,0.26015625,0.3388042203985932,0.0390625,0.07268464243845252
cabd7dacf720acc8f901b6f2703b969a_w.jpg,good,0.4578125,0.3417350527549824,0.046875,0.08792497069167643
cabd7dacf720acc8f901b6f2703b969a_w.jpg,good,0.408203125,0.3388042203985932,0.02890625,0.05861664712778429
cabd7dacf720acc8f901b6f2703b969a_w.jpg,good,0.540625,0.37397420867526376,0.034375,0.05627198124267292
cabd7dacf720acc8f901b6f2703b969a_w.jpg,good,0.617578125,0.3669402110199297,0.02109375,0.04220398593200469
cabd7dacf720acc8f901b6f2703b969a_w.jpg,good,0.69140625,0.3563892145369285,0.0421875,0.06330597889800703
cabd7dacf720acc8f901b6f2703b969a_w.jpg,good,0.78515625,0.3563892145369285,0.034375,0.05861664712778429
1133x768_20200130000023.jpg,good,0.171875,0.329971181556196,0.126953125,0.1988472622478386
1133x768_20200130000023.jpg,good,0.30419921875,0.3011527377521614,0.0986328125,0.1642651296829971
1133x768_20200130000023.jpg,good,0.55615234375,0.26440922190201727,0.1337890625,0.20605187319884727
1133x768_20200130000023.jpg,good,0.927734375,0.28674351585014407,0.103515625,0.17579250720461095
1581278917_899_Five-million-people-were-able-to-flee-Wuhan-before-quarantining.jpg,good,0.1608832807570978,0.6261829652996845,0.050473186119873815,0.03680336487907466
1581278917_899_Five-million-people-were-able-to-flee-Wuhan-before-quarantining.jpg,good,0.5725552050473186,0.6156677181913774,0.056782334384858045,0.04311251314405889
1581278917_899_Five-million-people-were-able-to-flee-Wuhan-before-quarantining.jpg,bad,0.7105678233438486,0.676130389064143,0.02996845425867508,0.029442691903259727
1581278917_899_Five-million-people-were-able-to-flee-Wuhan-before-quarantining.jpg,good,0.8596214511041009,0.61198738170347,0.06309148264984227,0.04206098843322818
2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,good,0.1852394916911046,0.7846020761245674,0.17302052785923755,0.35813148788927335
2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,good,0.20430107526881722,0.3711072664359862,0.14271749755620725,0.24394463667820068
2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,good,0.543010752688172,0.4801038062283737,0.1436950146627566,0.2750865051903114
2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,good,0.8343108504398827,0.3217993079584775,0.11827956989247312,0.22145328719723184
2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,bad,0.5029325513196481,0.20069204152249134,0.09872922776148582,0.1245674740484429
febfe125a0904416a97b9ff3be08517c.jpeg,none,0.07824074074074074,0.31302681992337167,0.11944444444444445,0.10651340996168582
febfe125a0904416a97b9ff3be08517c.jpeg,none,0.5560185185185185,0.21302681992337164,0.13796296296296295,0.14406130268199233
febfe125a0904416a97b9ff3be08517c.jpeg,bad,0.9569444444444445,0.2885057471264368,0.08611111111111111,0.1111111111111111
B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,good,0.07925925925925927,0.3893280632411067,0.05185185185185185,0.08563899868247694
B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,bad,0.24259259259259258,0.3438735177865613,0.06888888888888889,0.15019762845849802
B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,good,0.39555555555555555,0.4367588932806324,0.0725925925925926,0.18050065876152832
B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,good,0.5111111111111111,0.3708827404479578,0.057777777777777775,0.11725955204216074
B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,good,0.6040740740740741,0.27140974967061926,0.0837037037037037,0.16337285902503293
B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,good,0.7648148148148148,0.32872200263504614,0.04814814814814815,0.1067193675889328
B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,good,0.8385185185185186,0.2509881422924901,0.07851851851851852,0.15151515151515152
B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,good,0.9522222222222222,0.3965744400527009,0.0674074074074074,0.12911725955204217
fjkllllg.jpg,bad,0.18359375,0.337431693989071,0.05859375,0.10109289617486339
fjkllllg.jpg,good,0.4013671875,0.3333333333333333,0.080078125,0.12021857923497267
fjkllllg.jpg,bad,0.6689453125,0.3155737704918033,0.068359375,0.13934426229508196
bkn-20180225144433772-0225_00822_001_01p.jpg,good,0.2754934210526316,0.40898617511520735,0.19901315789473684,0.2511520737327189
bkn-20180225144433772-0225_00822_001_01p.jpg,good,0.7129934210526315,0.5253456221198156,0.19901315789473684,0.3087557603686636
200128110635-02-wuhan-virus-beijing-0127-super-tease.jpg,good,0.2509090909090909,0.6470113085621971,0.12727272727272726,0.3441033925686591
200128110635-02-wuhan-virus-beijing-0127-super-tease.jpg,good,0.3795454545454545,0.48303715670436187,0.15181818181818182,0.28109854604200324
200128110635-02-wuhan-virus-beijing-0127-super-tease.jpg,good,0.5377272727272727,0.5428109854604201,0.09909090909090909,0.22294022617124395
fjkffjf.jpg,good,0.5635,0.369,0.415,0.544
20200130004271.jpg,good,0.8133333333333334,0.3251851851851852,0.08,0.11703703703703704
20200130004271.jpg,good,0.5633333333333334,0.36962962962962964,0.024444444444444446,0.05185185185185185
20200130004271.jpg,good,0.6366666666666667,0.3718518518518519,0.042222222222222223,0.03851851851851852
20200130004271.jpg,good,0.6733333333333333,0.3592592592592593,0.022222222222222223,0.037037037037037035
coverC.jpg,good,0.47652838427947597,0.46799224054316196,0.10807860262008734,0.1930164888457808
20200206132618-c9fcbba8.jpg,good,0.5981132075471698,0.2634228187919463,0.062264150943396226,0.1476510067114094
20200206132618-c9fcbba8.jpg,good,0.7344339622641509,0.6384228187919463,0.0669811320754717,0.10570469798657718
5e33b9087d4ba.jpg,good,0.4975,0.15,0.08,0.125
5e33b9087d4ba.jpg,good,0.09875,0.42291666666666666,0.06,0.09166666666666666
5e33b9087d4ba.jpg,good,0.519375,0.675,0.08375,0.1625
5e33b9087d4ba.jpg,bad,0.823125,0.1875,0.07625,0.12916666666666668
5e33b9087d4ba.jpg,good,0.268125,0.3177083333333333,0.07625,0.10625
gffgjfjfj.jpeg,good,0.12291666666666666,0.5013888888888889,0.1375,0.2
gffgjfjfj.jpeg,good,0.6505208333333333,0.36527777777777776,0.146875,0.225
gffgjfjfj.jpeg,bad,0.9114583333333334,0.5534722222222223,0.14791666666666667,0.20694444444444443
gffgjfjfj.jpeg,bad,0.234375,0.42291666666666666,0.08333333333333333,0.14583333333333334
304a4d44504b4d6d7235.jpg,good,0.46015625,0.228125,0.2265625,0.16041666666666668
83855_1580055989W0WA.jpg,good,0.18985695708712613,0.5888671875,0.3511053315994798,0.25390625
83855_1580055989W0WA.jpg,good,0.4889466840052016,0.400390625,0.21846553966189858,0.154296875
83855_1580055989W0WA.jpg,good,0.8569570871261378,0.35986328125,0.28608582574772434,0.2529296875
LYNXMPEG102IV_L.jpg,good,0.476875,0.275797373358349,0.18375,0.2776735459662289
msgsgsg.jpg,good,0.47583333333333333,0.5733333333333334,0.2966666666666667,0.5966666666666667
6486x4324_891967097166.jpg,good,0.2314453125,0.3052708638360176,0.0546875,0.07174231332357248
6486x4324_891967097166.jpg,good,0.39306640625,0.31991215226939973,0.0380859375,0.0629575402635432
6486x4324_891967097166.jpg,good,0.4560546875,0.3367496339677892,0.060546875,0.09077598828696926
6486x4324_891967097166.jpg,good,0.48388671875,0.42825768667642755,0.0634765625,0.10395314787701318
6486x4324_891967097166.jpg,good,0.5654296875,0.3330893118594436,0.037109375,0.05417276720351391
6486x4324_891967097166.jpg,good,0.64111328125,0.3191800878477306,0.0478515625,0.07027818448023426
6486x4324_891967097166.jpg,good,0.7080078125,0.33528550512445093,0.06640625,0.09663250366032211
6486x4324_891967097166.jpg,good,0.74951171875,0.2679355783308931,0.0419921875,0.07320644216691069
6486x4324_891967097166.jpg,good,0.98388671875,0.3052708638360176,0.0322265625,0.07174231332357248
mfile_1504919_1_L_20200126145338.jpg,good,0.0609375,0.5734375,0.0515625,0.096875
mfile_1504919_1_L_20200126145338.jpg,good,0.143359375,0.4635416666666667,0.06015625,0.09166666666666666
mfile_1504919_1_L_20200126145338.jpg,good,0.262890625,0.3828125,0.06953125,0.11145833333333334
mfile_1504919_1_L_20200126145338.jpg,good,0.48984375,0.4859375,0.08125,0.12604166666666666
mfile_1504919_1_L_20200126145338.jpg,good,0.78828125,0.5046875,0.0796875,0.115625
mfile_1504919_1_L_20200126145338.jpg,good,0.896875,0.5567708333333333,0.0578125,0.090625
coronavirus_mask_airport_12920-1.jpg,good,0.0874,0.3308338332333533,0.0396,0.07978404319136173
coronavirus_mask_airport_12920-1.jpg,good,0.4172,0.27834433113377327,0.04,0.0647870425914817
coronavirus_mask_airport_12920-1.jpg,good,0.4482,0.15836832633473305,0.0284,0.06958608278344332
coronavirus_mask_airport_12920-1.jpg,good,0.5206,0.1832633473305339,0.0332,0.07018596280743851
coronavirus_mask_airport_12920-1.jpg,bad,0.605,0.1820635872825435,0.0284,0.0629874025194961
coronavirus_mask_airport_12920-1.jpg,none,0.6424,0.20335932813437313,0.0432,0.08038392321535692
coronavirus_mask_airport_12920-1.jpg,good,0.759,0.17096580683863227,0.0332,0.059988002399520096
coronavirus_mask_airport_12920-1.jpg,good,0.8458,0.22345530893821236,0.0332,0.07018596280743851
coronavirus_mask_airport_12920-1.jpg,good,0.949,0.20335932813437313,0.0268,0.059988002399520096
coronavirus_mask_airport_12920-1.jpg,none,0.9798,0.2006598680263947,0.0348,0.07498500299940011
virus.jpg,good,0.10526315789473684,0.18325434439178515,0.04842105263157895,0.09794628751974724
virus.jpg,good,0.26105263157894737,0.27093206951026855,0.04421052631578947,0.07424960505529225
virus.jpg,good,0.4005263157894737,0.35150078988941547,0.024210526315789474,0.07109004739336493
virus.jpg,good,0.6236842105263158,0.28751974723538704,0.03894736842105263,0.06951026856240126
virus.jpg,none,0.7447368421052631,0.315955766192733,0.03263157894736842,0.06635071090047394
HTB1ZfIrQVXXXXaEXVXXq6xXFXXXy.jpg_q50.jpg,good,0.240625,0.43125,0.30375,0.3525
HTB1ZfIrQVXXXXaEXVXXq6xXFXXXy.jpg_q50.jpg,good,0.75875,0.479375,0.29,0.29125
20180924203442_48b5abe63cc71d877d423d527fe4479c_2.jpeg,none,0.41383219954648526,0.3026086956521739,0.31519274376417233,0.2678260869565217
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,bad,0.04843462246777164,0.03857493857493857,0.0570902394106814,0.07125307125307126
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,good,0.04843462246777164,0.34791154791154794,0.053406998158379376,0.0914004914004914
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,good,0.2434622467771639,0.2643734643734644,0.061878453038674036,0.08058968058968059
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,good,0.2828729281767956,0.06658476658476659,0.06335174953959484,0.0918918918918919
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,bad,0.061878453038674036,0.471990171990172,0.05009208103130755,0.08501228501228501
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,good,0.022467771639042358,0.8808353808353808,0.041988950276243095,0.12923832923832923
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,good,0.09521178637200736,0.7825552825552825,0.0703499079189687,0.11646191646191646
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,none,0.1438305709023941,0.7132678132678133,0.0570902394106814,0.10761670761670762
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,good,0.24861878453038674,0.4896805896805897,0.055248618784530384,0.09385749385749385
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,good,0.49281767955801103,0.13685503685503686,0.061878453038674036,0.07616707616707617
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,good,0.485451197053407,0.26756756756756755,0.06703499079189687,0.0918918918918919
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,good,0.5031307550644567,0.42162162162162165,0.061878453038674036,0.0914004914004914
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,good,0.36666666666666664,0.923095823095823,0.0703499079189687,0.11154791154791155
gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,good,0.5220994475138122,0.7479115479115479,0.0703499079189687,0.0914004914004914
