,filename,class_id,center-x,center-y,normalised_width,normalised_height
99,5e2939009978e24471b03796.jpg,0,0.203515625,0.1921875,0.03515625,0.09375
100,5e2939009978e24471b03796.jpg,1,0.55078125,0.1765625,0.0359375,0.06875
101,1196686205.jpg.14.jpg,1,0.37666666666666665,0.426875,0.028333333333333325,0.06625
102,1196686205.jpg.14.jpg,1,0.4954166666666666,0.316875,0.0325,0.07625
103,1196686205.jpg.14.jpg,1,0.6225,0.491875,0.03333333333333333,0.07125
104,China_teens.0.jpg,1,0.5025,0.46875,0.08,0.12
105,China_teens.0.jpg,0,0.41,0.45625,0.085,0.1
106,5949e78f384b4.jpg,1,0.21533203125,0.19054054054054054,0.0908203125,0.0945945945945946
107,5949e78f384b4.jpg,1,0.41357421875,0.20810810810810806,0.0595703125,0.0918918918918919
108,5949e78f384b4.jpg,1,0.62451171875,0.17635135135135135,0.0595703125,0.12297297297297298
109,5949e78f384b4.jpg,0,0.8720703125,0.16418918918918918,0.08203125,0.11756756756756755
110,China-coronavirus-AP-1024x576.jpg,1,0.19482421875,0.4496527777777778,0.0791015625,0.14583333333333334
111,China-coronavirus-AP-1024x576.jpg,0,0.39111328125,0.6145833333333334,0.1416015625,0.2951388888888889
112,China-coronavirus-AP-1024x576.jpg,1,0.09130859375,0.3420138888888889,0.0615234375,0.11805555555555555
113,China-coronavirus-AP-1024x576.jpg,0,0.16552734375,0.1796875,0.0458984375,0.10243055555555557
114,China-coronavirus-AP-1024x576.jpg,0,0.22119140625,0.3307291666666667,0.0537109375,0.0920138888888889
115,China-coronavirus-AP-1024x576.jpg,1,0.28173828125,0.2621527777777778,0.0517578125,0.0798611111111111
116,China-coronavirus-AP-1024x576.jpg,1,0.34912109375,0.2395833333333333,0.0615234375,0.08680555555555555
117,China-coronavirus-AP-1024x576.jpg,1,0.4267578125,0.2873263888888889,0.048828125,0.08159722222222222
118,China-coronavirus-AP-1024x576.jpg,1,0.47265625,0.3576388888888889,0.05859375,0.1076388888888889
119,China-coronavirus-AP-1024x576.jpg,1,0.54638671875,0.3689236111111111,0.0673828125,0.08506944444444445
120,China-coronavirus-AP-1024x576.jpg,0,0.46337890625,0.17274305555555555,0.0361328125,0.07118055555555555
121,China-coronavirus-AP-1024x576.jpg,1,0.38037109375,0.09809027777777778,0.0224609375,0.043402777777777776
122,China-coronavirus-AP-1024x576.jpg,1,0.4658203125,0.08072916666666667,0.0234375,0.043402777777777776
123,China-coronavirus-AP-1024x576.jpg,1,0.67578125,0.4574652777777778,0.091796875,0.1545138888888889
124,China-coronavirus-AP-1024x576.jpg,1,0.13037109375,0.203125,0.0361328125,0.08333333333333333
125,China-coronavirus-AP-1024x576.jpg,1,0.265625,0.1831597222222222,0.044921875,0.06770833333333333
126,China-coronavirus-AP-1024x576.jpg,1,0.576171875,0.05729166666666665,0.015625,0.03125
127,China-coronavirus-AP-1024x576.jpg,1,0.7978515625,0.9045138888888888,0.068359375,0.1909722222222222
128,China-coronavirus-AP-1024x576.jpg,1,0.84033203125,0.5425347222222222,0.0869140625,0.171875
129,China-coronavirus-AP-1024x576.jpg,1,0.82568359375,0.2873263888888889,0.0673828125,0.10243055555555557
130,China-coronavirus-AP-1024x576.jpg,1,0.8173828125,0.4262152777777778,0.037109375,0.0920138888888889
131,China-coronavirus-AP-1024x576.jpg,1,0.77783203125,0.21006944444444445,0.0439453125,0.10069444444444443
132,China-coronavirus-AP-1024x576.jpg,1,0.86962890625,0.17447916666666666,0.0341796875,0.06770833333333333
133,ckeditor-5e4507e23b957.jpg,1,0.4853587115666178,0.13232421875,0.10395314787701318,0.0888671875
134,remote.jpeg,1,0.21141304347826087,0.2210144927536232,0.035869565217391305,0.056521739130434775
135,remote.jpeg,1,0.3989130434782608,0.18695652173913044,0.03695652173913044,0.05507246376811594
136,remote.jpeg,1,0.6,0.25507246376811593,0.034782608695652174,0.05797101449275361
137,remote.jpeg,1,0.7456521739130435,0.2485507246376812,0.03260869565217391,0.07101449275362319
138,cabd7dacf720acc8f901b6f2703b969a_w.jpg,1,0.06875,0.3645955451348183,0.04375,0.06565064478311841
139,cabd7dacf720acc8f901b6f2703b969a_w.jpg,1,0.134765625,0.34056271981242675,0.04921875,0.0902696365767878
140,cabd7dacf720acc8f901b6f2703b969a_w.jpg,1,0.26015625,0.3388042203985932,0.0390625,0.07268464243845253
141,cabd7dacf720acc8f901b6f2703b969a_w.jpg,1,0.4578125,0.3417350527549824,0.046875,0.08792497069167643
142,cabd7dacf720acc8f901b6f2703b969a_w.jpg,1,0.408203125,0.3388042203985932,0.02890625,0.058616647127784284
143,cabd7dacf720acc8f901b6f2703b969a_w.jpg,1,0.540625,0.37397420867526376,0.034375,0.05627198124267292
144,cabd7dacf720acc8f901b6f2703b969a_w.jpg,1,0.617578125,0.3669402110199297,0.02109375,0.04220398593200469
145,cabd7dacf720acc8f901b6f2703b969a_w.jpg,1,0.69140625,0.3563892145369285,0.0421875,0.06330597889800703
146,cabd7dacf720acc8f901b6f2703b969a_w.jpg,1,0.78515625,0.3563892145369285,0.034375,0.058616647127784284
147,1133x768_20200130000023.jpg,1,0.171875,0.32997118155619604,0.126953125,0.1988472622478386
148,1133x768_20200130000023.jpg,1,0.30419921875,0.3011527377521614,0.0986328125,0.1642651296829971
149,1133x768_20200130000023.jpg,1,0.55615234375,0.2644092219020173,0.1337890625,0.20605187319884727
150,1133x768_20200130000023.jpg,1,0.927734375,0.2867435158501441,0.103515625,0.17579250720461095
151,1581278917_899_Five-million-people-were-able-to-flee-Wuhan-before-quarantining.jpg,1,0.1608832807570978,0.6261829652996845,0.050473186119873815,0.036803364879074665
152,1581278917_899_Five-million-people-were-able-to-flee-Wuhan-before-quarantining.jpg,1,0.5725552050473186,0.6156677181913774,0.05678233438485805,0.04311251314405889
153,1581278917_899_Five-million-people-were-able-to-flee-Wuhan-before-quarantining.jpg,0,0.7105678233438486,0.676130389064143,0.02996845425867508,0.029442691903259724
154,1581278917_899_Five-million-people-were-able-to-flee-Wuhan-before-quarantining.jpg,1,0.8596214511041009,0.61198738170347,0.06309148264984228,0.04206098843322818
155,2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,1,0.1852394916911046,0.7846020761245674,0.17302052785923755,0.3581314878892733
156,2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,1,0.2043010752688172,0.3711072664359862,0.14271749755620725,0.2439446366782007
157,2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,1,0.5430107526881721,0.4801038062283737,0.1436950146627566,0.2750865051903114
158,2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,1,0.8343108504398827,0.3217993079584775,0.11827956989247312,0.22145328719723184
159,2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,0,0.5029325513196481,0.20069204152249132,0.09872922776148582,0.1245674740484429
160,febfe125a0904416a97b9ff3be08517c.jpeg,0,0.07824074074074074,0.3130268199233717,0.11944444444444445,0.10651340996168583
161,febfe125a0904416a97b9ff3be08517c.jpeg,0,0.5560185185185185,0.21302681992337166,0.13796296296296295,0.14406130268199233
162,febfe125a0904416a97b9ff3be08517c.jpeg,0,0.9569444444444444,0.2885057471264368,0.08611111111111111,0.1111111111111111
163,B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,1,0.07925925925925928,0.3893280632411067,0.05185185185185185,0.08563899868247694
164,B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,0,0.24259259259259255,0.3438735177865613,0.06888888888888889,0.15019762845849802
165,B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,1,0.3955555555555556,0.4367588932806324,0.0725925925925926,0.18050065876152832
166,B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,1,0.5111111111111111,0.3708827404479578,0.057777777777777775,0.11725955204216075
167,B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,1,0.6040740740740741,0.2714097496706193,0.0837037037037037,0.16337285902503293
168,B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,1,0.7648148148148148,0.3287220026350461,0.04814814814814815,0.1067193675889328
169,B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,1,0.8385185185185186,0.2509881422924901,0.07851851851851853,0.15151515151515152
170,B9722327986Z.1_20200123111831_000+GO0FC0I8E.2-0.jpg,1,0.9522222222222222,0.3965744400527009,0.0674074074074074,0.12911725955204215
171,fjkllllg.jpg,0,0.18359375,0.337431693989071,0.05859375,0.1010928961748634
172,fjkllllg.jpg,1,0.4013671875,0.3333333333333333,0.080078125,0.12021857923497267
173,fjkllllg.jpg,0,0.6689453125,0.3155737704918033,0.068359375,0.13934426229508196
174,bkn-20180225144433772-0225_00822_001_01p.jpg,1,0.2754934210526316,0.40898617511520735,0.19901315789473684,0.2511520737327189
175,bkn-20180225144433772-0225_00822_001_01p.jpg,1,0.7129934210526315,0.5253456221198156,0.19901315789473684,0.3087557603686636
176,200128110635-02-wuhan-virus-beijing-0127-super-tease.jpg,1,0.2509090909090909,0.6470113085621971,0.12727272727272726,0.3441033925686591
177,200128110635-02-wuhan-virus-beijing-0127-super-tease.jpg,1,0.3795454545454545,0.4830371567043618,0.15181818181818182,0.28109854604200324
178,200128110635-02-wuhan-virus-beijing-0127-super-tease.jpg,1,0.5377272727272727,0.5428109854604201,0.09909090909090908,0.22294022617124395
179,fjkffjf.jpg,1,0.5635,0.369,0.415,0.544
180,20200130004271.jpg,1,0.8133333333333334,0.3251851851851852,0.08,0.11703703703703705
181,20200130004271.jpg,1,0.5633333333333334,0.3696296296296296,0.024444444444444446,0.05185185185185185
182,20200130004271.jpg,1,0.6366666666666667,0.3718518518518519,0.042222222222222223,0.03851851851851852
183,20200130004271.jpg,1,0.6733333333333333,0.3592592592592593,0.022222222222222227,0.037037037037037035
184,coverC.jpg,1,0.476528384279476,0.467992240543162,0.10807860262008734,0.1930164888457808
185,20200206132618-c9fcbba8.jpg,1,0.5981132075471698,0.2634228187919463,0.06226415094339624,0.1476510067114094
186,20200206132618-c9fcbba8.jpg,1,0.7344339622641509,0.6384228187919463,0.0669811320754717,0.10570469798657718
187,5e33b9087d4ba.jpg,1,0.4975,0.15,0.08,0.125
188,5e33b9087d4ba.jpg,1,0.09875,0.42291666666666666,0.06,0.09166666666666666
189,5e33b9087d4ba.jpg,1,0.519375,0.675,0.08375,0.1625
190,5e33b9087d4ba.jpg,0,0.823125,0.1875,0.07625,0.12916666666666668
191,5e33b9087d4ba.jpg,1,0.268125,0.3177083333333333,0.07625,0.10625
192,gffgjfjfj.jpeg,1,0.12291666666666665,0.5013888888888889,0.1375,0.2
193,gffgjfjfj.jpeg,1,0.6505208333333333,0.36527777777777776,0.146875,0.225
194,gffgjfjfj.jpeg,0,0.9114583333333334,0.5534722222222223,0.14791666666666667,0.20694444444444446
195,gffgjfjfj.jpeg,0,0.234375,0.42291666666666666,0.08333333333333333,0.14583333333333334
196,304a4d44504b4d6d7235.jpg,1,0.46015625,0.228125,0.2265625,0.16041666666666668
197,83855_1580055989W0WA.jpg,1,0.18985695708712613,0.5888671875,0.3511053315994798,0.25390625
198,83855_1580055989W0WA.jpg,1,0.4889466840052016,0.400390625,0.21846553966189855,0.154296875
199,83855_1580055989W0WA.jpg,1,0.8569570871261378,0.35986328125,0.28608582574772434,0.2529296875
200,LYNXMPEG102IV_L.jpg,1,0.476875,0.275797373358349,0.18375,0.2776735459662289
201,msgsgsg.jpg,1,0.4758333333333333,0.5733333333333334,0.2966666666666667,0.5966666666666667
202,6486x4324_891967097166.jpg,1,0.2314453125,0.3052708638360176,0.0546875,0.07174231332357248
203,6486x4324_891967097166.jpg,1,0.39306640625,0.3199121522693997,0.0380859375,0.0629575402635432
204,6486x4324_891967097166.jpg,1,0.4560546875,0.3367496339677892,0.060546875,0.09077598828696926
205,6486x4324_891967097166.jpg,1,0.48388671875,0.4282576866764276,0.0634765625,0.10395314787701318
206,6486x4324_891967097166.jpg,1,0.5654296875,0.3330893118594436,0.037109375,0.05417276720351391
207,6486x4324_891967097166.jpg,1,0.64111328125,0.3191800878477306,0.0478515625,0.07027818448023426
208,6486x4324_891967097166.jpg,1,0.7080078125,0.3352855051244509,0.06640625,0.09663250366032212
209,6486x4324_891967097166.jpg,1,0.74951171875,0.2679355783308931,0.0419921875,0.07320644216691069
210,6486x4324_891967097166.jpg,1,0.98388671875,0.3052708638360176,0.0322265625,0.07174231332357248
211,mfile_1504919_1_L_20200126145338.jpg,1,0.0609375,0.5734375,0.0515625,0.096875
212,mfile_1504919_1_L_20200126145338.jpg,1,0.143359375,0.4635416666666667,0.06015625,0.09166666666666666
213,mfile_1504919_1_L_20200126145338.jpg,1,0.262890625,0.3828125,0.06953125,0.11145833333333334
214,mfile_1504919_1_L_20200126145338.jpg,1,0.48984375,0.4859375,0.08125,0.12604166666666666
215,mfile_1504919_1_L_20200126145338.jpg,1,0.78828125,0.5046875,0.0796875,0.115625
216,mfile_1504919_1_L_20200126145338.jpg,1,0.896875,0.5567708333333333,0.0578125,0.090625
217,coronavirus_mask_airport_12920-1.jpg,1,0.0874,0.3308338332333533,0.0396,0.07978404319136173
218,coronavirus_mask_airport_12920-1.jpg,1,0.4172,0.2783443311337733,0.04,0.0647870425914817
219,coronavirus_mask_airport_12920-1.jpg,1,0.4482,0.15836832633473305,0.0284,0.06958608278344333
220,coronavirus_mask_airport_12920-1.jpg,1,0.5206,0.1832633473305339,0.0332,0.07018596280743851
221,coronavirus_mask_airport_12920-1.jpg,0,0.605,0.1820635872825435,0.0284,0.0629874025194961
222,coronavirus_mask_airport_12920-1.jpg,0,0.6424,0.20335932813437316,0.0432,0.08038392321535692
223,coronavirus_mask_airport_12920-1.jpg,1,0.759,0.17096580683863227,0.0332,0.0599880023995201
224,coronavirus_mask_airport_12920-1.jpg,1,0.8458,0.2234553089382124,0.0332,0.07018596280743851
225,coronavirus_mask_airport_12920-1.jpg,1,0.9490000000000001,0.20335932813437316,0.0268,0.0599880023995201
226,coronavirus_mask_airport_12920-1.jpg,0,0.9798,0.2006598680263947,0.0348,0.07498500299940011
227,virus.jpg,1,0.10526315789473684,0.18325434439178515,0.04842105263157895,0.09794628751974724
228,virus.jpg,1,0.26105263157894737,0.2709320695102685,0.04421052631578947,0.07424960505529225
229,virus.jpg,1,0.4005263157894737,0.3515007898894155,0.024210526315789474,0.07109004739336493
230,virus.jpg,1,0.6236842105263158,0.28751974723538704,0.03894736842105263,0.06951026856240126
231,virus.jpg,0,0.7447368421052631,0.315955766192733,0.03263157894736842,0.06635071090047394
232,HTB1ZfIrQVXXXXaEXVXXq6xXFXXXy.jpg_q50.jpg,1,0.240625,0.43125,0.30375,0.3525
233,HTB1ZfIrQVXXXXaEXVXXq6xXFXXXy.jpg_q50.jpg,1,0.75875,0.479375,0.29,0.29125
234,20180924203442_48b5abe63cc71d877d423d527fe4479c_2.jpeg,0,0.4138321995464853,0.3026086956521739,0.31519274376417233,0.2678260869565217
235,gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,0,0.04843462246777164,0.03857493857493857,0.0570902394106814,0.07125307125307126
236,gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,1,0.04843462246777164,0.34791154791154794,0.053406998158379376,0.0914004914004914
237,gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,1,0.2434622467771639,0.2643734643734644,0.061878453038674036,0.08058968058968059
238,gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,1,0.2828729281767956,0.06658476658476659,0.06335174953959484,0.0918918918918919
239,gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,0,0.061878453038674036,0.47199017199017207,0.05009208103130755,0.08501228501228501
240,gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,1,0.022467771639042358,0.8808353808353808,0.041988950276243095,0.12923832923832926
241,gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,1,0.09521178637200736,0.7825552825552825,0.0703499079189687,0.11646191646191645
242,gettyimages-1195416974-642dee894feb18fe7abcbe9e9783485132eca346.jpg,0,0.1438305709023941,0.7132678132678133,0.0570902394106814,0.10761670761670762
